,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MES
104,2004-05-30,2004-06-05,SUDESTE,SAO PAULO,ETANOL HIDRATADO,4073,R$/l,0.887,0.075,0.639,1.359,0.216,0.085,0.671,0.075,0.3398,1.0669,0.112
105,2004-05-30,2004-06-05,SUL,PARANA,ETANOL HIDRATADO,768,R$/l,1.046,0.09,0.78,1.5,0.318,0.086,0.728,0.122,0.435,1.0124,0.168
106,2004-05-30,2004-06-05,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,686,R$/l,1.3330000000000002,0.136,0.97,1.71,0.392,0.102,0.941,0.111,0.55,1.33,0.118
107,2004-05-30,2004-06-05,SUL,SANTA CATARINA,ETANOL HIDRATADO,511,R$/l,1.278,0.07,1.0759999999999998,1.49,0.404,0.055,0.874,0.125,0.6351,1.4858,0.143
108,2004-06-06,2004-06-12,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,129,R$/l,1.3730000000000002,0.059,1.09,1.47,0.422,0.043,0.951,0.125,0.5169,1.115,0.131
109,2004-06-06,2004-06-12,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,389,R$/l,1.217,0.131,0.92,1.52,0.407,0.108,0.81,0.087,0.5843,1.0352,0.107
110,2004-06-06,2004-06-12,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,197,R$/l,1.405,0.1159999999999999,1.119,1.71,0.413,0.083,0.992,0.115,0.5614,1.3594,0.116
111,2004-06-06,2004-06-12,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,164,R$/l,1.329,0.085,1.099,1.4980000000000002,0.426,0.064,0.903,0.125,0.603,1.2396,0.138
112,2004-06-06,2004-06-12,NORDESTE,ALAGOAS,ETANOL HIDRATADO,103,R$/l,1.2009999999999998,0.06,1.05,1.4,0.259,0.05,0.942,0.083,0.7441,1.1584,0.088
113,2004-06-06,2004-06-12,NORDESTE,BAHIA,ETANOL HIDRATADO,410,R$/l,1.413,0.113,1.14,1.95,0.462,0.08,0.951,0.137,0.5686,1.285,0.144
114,2004-06-06,2004-06-12,NORDESTE,CEARA,ETANOL HIDRATADO,277,R$/l,1.445,0.198,1.05,1.95,0.322,0.1369999999999999,1.123,0.082,0.85727,1.3021,0.073
115,2004-06-06,2004-06-12,NORDESTE,MARANHAO,ETANOL HIDRATADO,107,R$/l,1.632,0.155,1.29,2.0,0.485,0.095,1.147,0.126,0.9405,1.47097,0.11
116,2004-06-06,2004-06-12,NORDESTE,PARAIBA,ETANOL HIDRATADO,128,R$/l,1.3,0.1159999999999999,1.14,1.699,0.336,0.089,0.964,0.06,0.7807,1.0694,0.062
117,2004-06-06,2004-06-12,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,415,R$/l,1.235,0.119,0.99,1.7,0.263,0.096,0.972,0.084,0.682,1.2971,0.086
118,2004-06-06,2004-06-12,NORDESTE,PIAUI,ETANOL HIDRATADO,94,R$/l,1.604,0.07,1.4,1.78,0.485,0.044,1.119,0.076,0.9758,1.3072,0.068
119,2004-06-06,2004-06-12,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,130,R$/l,1.287,0.107,1.09,1.59,0.318,0.083,0.969,0.085,0.7869,1.1899,0.088
120,2004-06-06,2004-06-12,NORDESTE,SERGIPE,ETANOL HIDRATADO,55,R$/l,1.3159999999999998,0.085,1.15,1.514,0.301,0.065,1.015,0.079,0.8264,1.196,0.078
121,2004-06-06,2004-06-12,NORTE,ACRE,ETANOL HIDRATADO,33,R$/l,1.806,0.133,1.5,1.98,0.623,0.074,1.183,0.161,0.789,1.3121,0.136
